Tournament,Player,Rank,Wpoints,Start Date,End Date,Series,Wpoints,Fpoints,SFpoints,QFpoints,sixteenpoints,thirtytwopoints,sixtyfourpoints,onehundredtwentyeightpoints,Probability_128,Probability_64,Probability_32,Probability_16,Probability_QF,Probability_SF,Probability_F,Probability_W
ASB Classic,Fognini F.,57.0,250,2023-01-08,2023-01-14,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
ASB Classic,Pannu K.,575.0,250,2023-01-08,2023-01-14,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
ASB Classic,Mannarino A.,43.0,250,2023-01-08,2023-01-14,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
ASB Classic,Isner J.,42.0,250,2023-01-08,2023-01-14,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
ASB Classic,Coria F.,76.0,250,2023-01-08,2023-01-14,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
ASB Classic,Humbert U.,108.0,250,2023-01-08,2023-01-14,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
ASB Classic,Molcan A.,54.0,250,2023-01-08,2023-01-14,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
ASB Classic,Monteiro T.,69.0,250,2023-01-08,2023-01-14,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
ASB Classic,Baez S.,41.0,250,2023-01-08,2023-01-14,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
ASB Classic,Munar J.,62.0,250,2023-01-08,2023-01-14,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
ASB Classic,Schwartzman D.,25.0,250,2023-01-08,2023-01-14,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
ASB Classic,Sousa J.,82.0,250,2023-01-08,2023-01-14,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
ASB Classic,Ruud C.,3.0,250,2023-01-08,2023-01-14,ATP250,250,165,100,50,25,13,0,0,0.99,0.97,0.95,0.92,0.9,0.85,0.8,0.75
Abierto Mexicano,Giron M.,69.0,500,2023-02-28,2023-03-05,ATP500,500,330,1200,100,50,25,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Abierto Mexicano,Isner J.,38.0,500,2023-02-28,2023-03-05,ATP500,500,330,1200,100,50,25,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Abierto Mexicano,Kecmanovic M.,31.0,500,2023-02-28,2023-03-05,ATP500,500,330,1200,100,50,25,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Abierto Mexicano,Shelton B.,41.0,500,2023-02-28,2023-03-05,ATP500,500,330,1200,100,50,25,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Abierto Mexicano,Eubanks C.,105.0,500,2023-02-28,2023-03-05,ATP500,500,330,1200,100,50,25,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Abierto Mexicano,Nishioka Y.,34.0,500,2023-02-28,2023-03-05,ATP500,500,330,1200,100,50,25,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Abierto Mexicano,Wolf J.J.,44.0,500,2023-02-28,2023-03-05,ATP500,500,330,1200,100,50,25,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Abierto Mexicano,Gomez E.,90.0,500,2023-02-28,2023-03-05,ATP500,500,330,1200,100,50,25,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Abierto Mexicano,Andreozzi G.,342.0,500,2023-02-28,2023-03-05,ATP500,500,330,1200,100,50,25,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Abierto Mexicano,Molcan A.,57.0,500,2023-02-28,2023-03-05,ATP500,500,330,1200,100,50,25,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Abierto Mexicano,Chappell N.,432.0,500,2023-02-28,2023-03-05,ATP500,500,330,1200,100,50,25,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Abierto Mexicano,Mannarino A.,64.0,500,2023-02-28,2023-03-05,ATP500,500,330,1200,100,50,25,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Abierto Mexicano,Altmaier D.,95.0,500,2023-02-28,2023-03-05,ATP500,500,330,1200,100,50,25,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Abierto Mexicano,Otte O.,78.0,500,2023-02-28,2023-03-05,ATP500,500,330,1200,100,50,25,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Abierto Mexicano,Darderi L.,184.0,500,2023-02-28,2023-03-05,ATP500,500,330,1200,100,50,25,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Abierto Mexicano,Pacheco Mendez R.,1244.0,500,2023-02-28,2023-03-05,ATP500,500,330,1200,100,50,25,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Adelaide International 1,Gasquet R.,68.0,250,2023-01-01,2023-01-08,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Adelaide International 1,Galan D.E.,67.0,250,2023-01-01,2023-01-08,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Adelaide International 1,O Connell C.,78.0,250,2023-01-01,2023-01-08,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Adelaide International 1,Rune H.,11.0,250,2023-01-01,2023-01-08,ATP250,250,165,100,50,25,13,0,0,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Adelaide International 1,Auger-Aliassime F.,6.0,250,2023-01-01,2023-01-08,ATP250,250,165,100,50,25,13,0,0,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Adelaide International 1,Thompson J.,84.0,250,2023-01-01,2023-01-08,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Adelaide International 1,Ymer M.,69.0,250,2023-01-01,2023-01-08,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Adelaide International 1,Kwon S.W.,83.0,250,2023-01-01,2023-01-08,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Adelaide International 1,Cressy M.,34.0,250,2023-01-01,2023-01-08,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Adelaide International 1,Sonego L.,45.0,250,2023-01-01,2023-01-08,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Adelaide International 1,Cachin P.,57.0,250,2023-01-01,2023-01-08,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Adelaide International 1,Lestienne C.,65.0,250,2023-01-01,2023-01-08,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Adelaide International 1,Edmund K.,582.0,250,2023-01-01,2023-01-08,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Adelaide International 1,Hijikata R.,164.0,250,2023-01-01,2023-01-08,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Adelaide International 1,Rublev A.,8.0,250,2023-01-01,2023-01-08,ATP250,250,165,100,50,25,13,0,0,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Adelaide International 1,Murray A.,49.0,250,2023-01-01,2023-01-08,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Adelaide International 2,Evans D.,27.0,250,2023-01-09,2023-01-14,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Adelaide International 2,Sonego L.,44.0,250,2023-01-09,2023-01-14,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Adelaide International 2,Edmund K.,583.0,250,2023-01-09,2023-01-14,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Adelaide International 2,Nakashima B.,47.0,250,2023-01-09,2023-01-14,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Adelaide International 2,Popyrin A.,113.0,250,2023-01-09,2023-01-14,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Adelaide International 2,O Connell C.,79.0,250,2023-01-09,2023-01-14,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Adelaide International 2,Ramos-Vinolas A.,38.0,250,2023-01-09,2023-01-14,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Adelaide International 2,Bonzi B.,50.0,250,2023-01-09,2023-01-14,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Adelaide International 2,Rinderknech A.,45.0,250,2023-01-09,2023-01-14,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Adelaide International 2,Machac T.,115.0,250,2023-01-09,2023-01-14,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Adelaide International 2,Ruusuvuori E.,46.0,250,2023-01-09,2023-01-14,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Adelaide International 2,Etcheverry T.,80.0,250,2023-01-09,2023-01-14,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Adelaide International 2,Carreno Busta P.,15.0,250,2023-01-09,2023-01-14,ATP250,250,165,100,50,25,13,0,0,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Adelaide International 2,Rublev A.,6.0,250,2023-01-09,2023-01-14,ATP250,250,165,100,50,25,13,0,0,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Argentina Open,Martinez P.,73.0,250,2023-02-13,2023-02-19,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Argentina Open,Monteiro T.,78.0,250,2023-02-13,2023-02-19,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Argentina Open,Fognini F.,66.0,250,2023-02-13,2023-02-19,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Argentina Open,Pella G.,723.0,250,2023-02-13,2023-02-19,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Argentina Open,Ramos-Vinolas A.,44.0,250,2023-02-13,2023-02-19,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Argentina Open,Dellien H.,107.0,250,2023-02-13,2023-02-19,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Argentina Open,Galan D.E.,85.0,250,2023-02-13,2023-02-19,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Argentina Open,Hanfmann Y.,134.0,250,2023-02-13,2023-02-19,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Argentina Open,Coria F.,49.0,250,2023-02-13,2023-02-19,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Argentina Open,Baez S.,36.0,250,2023-02-13,2023-02-19,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Argentina Open,Sousa J.,142.0,250,2023-02-13,2023-02-19,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Argentina Open,Molcan A.,51.0,250,2023-02-13,2023-02-19,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Argentina Open,Schwartzman D.,32.0,250,2023-02-13,2023-02-19,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Atlanta Open,Quinn E.,394.0,250,2023-07-24,2023-07-30,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Atlanta Open,Duckworth J.,128.0,250,2023-07-24,2023-07-30,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Atlanta Open,Monfils G.,322.0,250,2023-07-24,2023-07-30,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Atlanta Open,Jung J.,281.0,250,2023-07-24,2023-07-30,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Atlanta Open,Purcell M.,74.0,250,2023-07-24,2023-07-30,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Atlanta Open,Thompson J.,63.0,250,2023-07-24,2023-07-30,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Atlanta Open,Lestienne C.,95.0,250,2023-07-24,2023-07-30,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Atlanta Open,Moutet C.,73.0,250,2023-07-24,2023-07-30,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Atlanta Open,Isner J.,103.0,250,2023-07-24,2023-07-30,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Atlanta Open,Michelsen A.,140.0,250,2023-07-24,2023-07-30,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Atlanta Open,Martin A.,723.0,250,2023-07-24,2023-07-30,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Atlanta Open,Shelton B.,41.0,250,2023-07-24,2023-07-30,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Atlanta Open,Nishioka Y.,31.0,250,2023-07-24,2023-07-30,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Atlanta Open,Evans D.,30.0,250,2023-07-24,2023-07-30,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Australian Open,Wu Y.,114.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Australian Open,Rinderknech A.,59.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Ivashka I.,73.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Barrere G.,83.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Edmund K.,581.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Australian Open,Pella G.,181.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Australian Open,Otte O.,74.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Martinez P.,60.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Garin C.,87.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Ymer M.,69.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Lajovic D.,86.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Kotov P.,117.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Australian Open,Nakashima B.,49.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Australian Open,Zapata Miralles B.,72.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Altmaier D.,92.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Draper J.,38.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Australian Open,Escobedo E.,313.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Australian Open,Borges N.,111.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Australian Open,Coric B.,23.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Australian Open,Baez S.,44.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Australian Open,Munar J.,64.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Huesler M.A.,51.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Kwon S.W.,52.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Coria F.,76.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Wawrinka S.,139.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Australian Open,Hanfmann Y.,128.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Australian Open,Van Assche L.,143.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Australian Open,Pospisil V.,99.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Halys Q.,61.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Monteiro T.,77.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Musetti L.,19.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Australian Open,Giron M.,56.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Thiem D.,98.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Galan D.E.,70.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Bagnis F.,91.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Bellucci M.,152.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Australian Open,Karatsev A.,82.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Bergs Z.,130.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Australian Open,Krutykh O.,188.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Australian Open,Kecmanovic M.,27.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Australian Open,Bublik A.,36.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Australian Open,Cachin P.,58.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Thompson J.,88.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Basilashvili N.,90.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Krajinovic F.,54.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Zhang Zh.,96.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Berrettini M.,14.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Australian Open,Varillas J. P.,103.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Australian Open,Struff J.L.,167.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Australian Open,O Connell C.,80.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Hsu Y.,209.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Australian Open,Tseng C. H.,115.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Australian Open,Machac T.,110.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Australian Open,Carballes Baena R.,75.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Purcell M.,205.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Australian Open,Gasquet R.,42.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Australian Open,Safiullin R.,97.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Lokoli L.,175.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Australian Open,Isner J.,43.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Australian Open,Vukic A.,146.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Australian Open,Sousa J.,81.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Dellien H.,131.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Australian Open,Ramos-Vinolas A.,37.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Australian Open,Fognini F.,57.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
BMW Open,Carballes Baena R.,53.0,250,2023-04-17,2023-04-23,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
BMW Open,Thompson J.,91.0,250,2023-04-17,2023-04-23,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
BMW Open,Monteiro T.,89.0,250,2023-04-17,2023-04-23,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
